{'loss': 4.5677, 'grad_norm': 1.8173993825912476, 'learning_rate': 0.0, 'epoch': 0.01}
{'loss': 0.0476, 'grad_norm': 0.11510910838842392, 'learning_rate': 3.100642398286938e-05, 'epoch': 25.38}
{'loss': 0.0453, 'grad_norm': 0.09751050919294357, 'learning_rate': 3.0920770877944325e-05, 'epoch': 25.39}
{'loss': 0.0419, 'grad_norm': 0.08865673840045929, 'learning_rate': 3.0835117773019275e-05, 'epoch': 25.4}
{'loss': 0.047, 'grad_norm': 0.11267361789941788, 'learning_rate': 3.074946466809422e-05, 'epoch': 25.41}
{'loss': 0.0444, 'grad_norm': 0.09851127862930298, 'learning_rate': 3.066381156316917e-05, 'epoch': 25.43}
{'loss': 0.0483, 'grad_norm': 0.11053339391946793, 'learning_rate': 3.057815845824411e-05, 'epoch': 25.44}
{'loss': 0.0426, 'grad_norm': 0.08715406060218811, 'learning_rate': 3.0492505353319062e-05, 'epoch': 25.45}
{'loss': 0.0456, 'grad_norm': 0.09943858534097672, 'learning_rate': 3.0406852248394008e-05, 'epoch': 25.47}
{'loss': 0.0486, 'grad_norm': 0.10013162344694138, 'learning_rate': 3.0321199143468954e-05, 'epoch': 25.48}
{'loss': 0.0474, 'grad_norm': 0.07909222692251205, 'learning_rate': 3.02355460385439e-05, 'epoch': 25.49}
{'loss': 0.0466, 'grad_norm': 0.09765423089265823, 'learning_rate': 3.0149892933618846e-05, 'epoch': 25.5}
{'loss': 0.0461, 'grad_norm': 0.09632870554924011, 'learning_rate': 3.0064239828693792e-05, 'epoch': 25.52}
{'loss': 0.0464, 'grad_norm': 0.09824614971876144, 'learning_rate': 2.9978586723768738e-05, 'epoch': 25.53}
{'loss': 0.0471, 'grad_norm': 0.10055848956108093, 'learning_rate': 2.9892933618843684e-05, 'epoch': 25.54}
{'loss': 0.0456, 'grad_norm': 0.10201156139373779, 'learning_rate': 2.980728051391863e-05, 'epoch': 25.56}
{'loss': 0.0489, 'grad_norm': 0.10207168012857437, 'learning_rate': 2.972162740899358e-05, 'epoch': 25.57}
{'loss': 0.0483, 'grad_norm': 0.1023716926574707, 'learning_rate': 2.9635974304068525e-05, 'epoch': 25.58}
{'loss': 0.0436, 'grad_norm': 0.10032706707715988, 'learning_rate': 2.955032119914347e-05, 'epoch': 25.6}
{'loss': 0.0444, 'grad_norm': 0.09747932851314545, 'learning_rate': 2.9464668094218417e-05, 'epoch': 25.61}
{'loss': 0.0526, 'grad_norm': 0.10072450339794159, 'learning_rate': 2.9379014989293363e-05, 'epoch': 25.62}
{'loss': 0.0459, 'grad_norm': 0.10138341784477234, 'learning_rate': 2.929336188436831e-05, 'epoch': 25.63}
{'loss': 0.0514, 'grad_norm': 0.10782819241285324, 'learning_rate': 2.9207708779443255e-05, 'epoch': 25.65}
{'loss': 0.0459, 'grad_norm': 0.10372055321931839, 'learning_rate': 2.91220556745182e-05, 'epoch': 25.66}
{'loss': 0.0457, 'grad_norm': 0.10329820215702057, 'learning_rate': 2.903640256959315e-05, 'epoch': 25.67}
{'loss': 0.0452, 'grad_norm': 0.09645692259073257, 'learning_rate': 2.8950749464668097e-05, 'epoch': 25.69}
{'loss': 0.0508, 'grad_norm': 0.11035867780447006, 'learning_rate': 2.8865096359743043e-05, 'epoch': 25.7}
{'loss': 0.0463, 'grad_norm': 0.10686095058917999, 'learning_rate': 2.877944325481799e-05, 'epoch': 25.71}
{'loss': 0.0452, 'grad_norm': 0.09626243263483047, 'learning_rate': 2.8693790149892935e-05, 'epoch': 25.72}
{'loss': 0.0476, 'grad_norm': 0.08906621485948563, 'learning_rate': 2.860813704496788e-05, 'epoch': 25.74}
{'loss': 0.0537, 'grad_norm': 0.10396946221590042, 'learning_rate': 2.8522483940042827e-05, 'epoch': 25.75}
{'loss': 0.0395, 'grad_norm': 0.08186854422092438, 'learning_rate': 2.8436830835117773e-05, 'epoch': 25.76}
{'loss': 0.0482, 'grad_norm': 0.10320942848920822, 'learning_rate': 2.835117773019272e-05, 'epoch': 25.78}
{'loss': 0.047, 'grad_norm': 0.0905262678861618, 'learning_rate': 2.826552462526767e-05, 'epoch': 25.79}
{'loss': 0.0495, 'grad_norm': 0.10459747165441513, 'learning_rate': 2.8179871520342614e-05, 'epoch': 25.8}
{'loss': 0.054, 'grad_norm': 0.11743156611919403, 'learning_rate': 2.809421841541756e-05, 'epoch': 25.82}
{'loss': 0.0488, 'grad_norm': 0.0957682728767395, 'learning_rate': 2.8008565310492506e-05, 'epoch': 25.83}
{'loss': 0.0478, 'grad_norm': 0.10486169904470444, 'learning_rate': 2.7922912205567452e-05, 'epoch': 25.84}
{'loss': 0.0474, 'grad_norm': 0.09719482809305191, 'learning_rate': 2.7837259100642398e-05, 'epoch': 25.85}
{'loss': 0.0443, 'grad_norm': 0.10441458970308304, 'learning_rate': 2.7751605995717344e-05, 'epoch': 25.87}
{'loss': 0.0454, 'grad_norm': 0.08935867249965668, 'learning_rate': 2.766595289079229e-05, 'epoch': 25.88}
{'loss': 0.0455, 'grad_norm': 0.09282224625349045, 'learning_rate': 2.7580299785867236e-05, 'epoch': 25.89}
{'loss': 0.0467, 'grad_norm': 0.09354308992624283, 'learning_rate': 2.749464668094219e-05, 'epoch': 25.91}
{'loss': 0.0495, 'grad_norm': 0.11528544127941132, 'learning_rate': 2.7408993576017135e-05, 'epoch': 25.92}
{'loss': 0.0505, 'grad_norm': 0.1025599017739296, 'learning_rate': 2.732334047109208e-05, 'epoch': 25.93}
{'loss': 0.0475, 'grad_norm': 0.1151430681347847, 'learning_rate': 2.7237687366167027e-05, 'epoch': 25.94}
{'loss': 0.0494, 'grad_norm': 0.10151766985654831, 'learning_rate': 2.715203426124197e-05, 'epoch': 25.96}
{'loss': 0.0525, 'grad_norm': 0.1127801164984703, 'learning_rate': 2.7066381156316915e-05, 'epoch': 25.97}
{'loss': 0.0459, 'grad_norm': 0.09526596963405609, 'learning_rate': 2.698072805139186e-05, 'epoch': 25.98}
{'loss': 0.0456, 'grad_norm': 0.0912892147898674, 'learning_rate': 2.6895074946466807e-05, 'epoch': 26.0}
{'loss': 0.0775, 'grad_norm': 0.2805821895599365, 'learning_rate': 2.680942184154176e-05, 'epoch': 26.0}
{'loss': 0.0445, 'grad_norm': 0.08640961349010468, 'learning_rate': 2.6723768736616706e-05, 'epoch': 26.01}
{'loss': 0.0439, 'grad_norm': 0.08232033997774124, 'learning_rate': 2.6638115631691652e-05, 'epoch': 26.03}
{'loss': 0.0435, 'grad_norm': 0.08913601189851761, 'learning_rate': 2.6552462526766598e-05, 'epoch': 26.04}
{'loss': 0.0419, 'grad_norm': 0.08335176855325699, 'learning_rate': 2.6466809421841544e-05, 'epoch': 26.05}
{'loss': 0.0429, 'grad_norm': 0.09055942296981812, 'learning_rate': 2.638115631691649e-05, 'epoch': 26.06}
{'loss': 0.0422, 'grad_norm': 0.08778969198465347, 'learning_rate': 2.6295503211991436e-05, 'epoch': 26.08}
{'loss': 0.044, 'grad_norm': 0.09474916011095047, 'learning_rate': 2.6209850107066382e-05, 'epoch': 26.09}
{'loss': 0.0409, 'grad_norm': 0.08498487621545792, 'learning_rate': 2.6124197002141328e-05, 'epoch': 26.1}
{'loss': 0.0454, 'grad_norm': 0.0899888351559639, 'learning_rate': 2.6038543897216277e-05, 'epoch': 26.12}
{'loss': 0.0448, 'grad_norm': 0.09067130088806152, 'learning_rate': 2.5952890792291223e-05, 'epoch': 26.13}
{'loss': 0.0472, 'grad_norm': 0.09380872547626495, 'learning_rate': 2.586723768736617e-05, 'epoch': 26.14}
{'loss': 0.0395, 'grad_norm': 0.07948089390993118, 'learning_rate': 2.5781584582441115e-05, 'epoch': 26.16}
{'loss': 0.0493, 'grad_norm': 0.094163678586483, 'learning_rate': 2.569593147751606e-05, 'epoch': 26.17}
{'loss': 0.044, 'grad_norm': 0.09593522548675537, 'learning_rate': 2.5610278372591007e-05, 'epoch': 26.18}
{'loss': 0.0521, 'grad_norm': 0.1017351895570755, 'learning_rate': 2.5524625267665953e-05, 'epoch': 26.19}
{'loss': 0.0441, 'grad_norm': 0.08615214377641678, 'learning_rate': 2.54389721627409e-05, 'epoch': 26.21}
{'loss': 0.046, 'grad_norm': 0.09685839712619781, 'learning_rate': 2.535331905781585e-05, 'epoch': 26.22}
{'loss': 0.0545, 'grad_norm': 0.12673909962177277, 'learning_rate': 2.5267665952890795e-05, 'epoch': 26.23}
{'loss': 0.046, 'grad_norm': 0.08711696416139603, 'learning_rate': 2.518201284796574e-05, 'epoch': 26.25}
{'loss': 0.0424, 'grad_norm': 0.08773833513259888, 'learning_rate': 2.5096359743040687e-05, 'epoch': 26.26}
{'loss': 0.0428, 'grad_norm': 0.08245314657688141, 'learning_rate': 2.5010706638115633e-05, 'epoch': 26.27}
{'loss': 0.0409, 'grad_norm': 0.08074016869068146, 'learning_rate': 2.492505353319058e-05, 'epoch': 26.28}
{'loss': 0.0443, 'grad_norm': 0.0885605439543724, 'learning_rate': 2.4839400428265525e-05, 'epoch': 26.3}
{'loss': 0.0482, 'grad_norm': 0.1074637621641159, 'learning_rate': 2.4753747323340474e-05, 'epoch': 26.31}
{'loss': 0.0472, 'grad_norm': 0.11186515539884567, 'learning_rate': 2.466809421841542e-05, 'epoch': 26.32}
{'loss': 0.049, 'grad_norm': 0.0989341214299202, 'learning_rate': 2.4582441113490366e-05, 'epoch': 26.34}
{'loss': 0.0391, 'grad_norm': 0.08614712208509445, 'learning_rate': 2.4496788008565312e-05, 'epoch': 26.35}
{'loss': 0.0436, 'grad_norm': 0.08922392874956131, 'learning_rate': 2.4411134903640258e-05, 'epoch': 26.36}
{'loss': 0.0429, 'grad_norm': 0.08590859919786453, 'learning_rate': 2.4325481798715204e-05, 'epoch': 26.38}
{'loss': 0.0466, 'grad_norm': 0.09797289222478867, 'learning_rate': 2.423982869379015e-05, 'epoch': 26.39}
{'loss': 0.0444, 'grad_norm': 0.10605616867542267, 'learning_rate': 2.4154175588865096e-05, 'epoch': 26.4}
{'loss': 0.0433, 'grad_norm': 0.08149506896734238, 'learning_rate': 2.4068522483940045e-05, 'epoch': 26.41}
{'loss': 0.0425, 'grad_norm': 0.09141814708709717, 'learning_rate': 2.398286937901499e-05, 'epoch': 26.43}
{'loss': 0.0425, 'grad_norm': 0.09508665651082993, 'learning_rate': 2.3897216274089937e-05, 'epoch': 26.44}
{'loss': 0.0473, 'grad_norm': 0.09874098747968674, 'learning_rate': 2.3811563169164883e-05, 'epoch': 26.45}
{'loss': 0.0475, 'grad_norm': 0.10667761415243149, 'learning_rate': 2.372591006423983e-05, 'epoch': 26.47}
{'loss': 0.0439, 'grad_norm': 0.1027577593922615, 'learning_rate': 2.364025695931478e-05, 'epoch': 26.48}
{'loss': 0.0458, 'grad_norm': 0.09878750145435333, 'learning_rate': 2.3554603854389724e-05, 'epoch': 26.49}
{'loss': 0.0506, 'grad_norm': 0.10774025321006775, 'learning_rate': 2.3468950749464667e-05, 'epoch': 26.5}
{'loss': 0.0412, 'grad_norm': 0.09129621088504791, 'learning_rate': 2.3383297644539613e-05, 'epoch': 26.52}
{'loss': 0.0447, 'grad_norm': 0.10182628035545349, 'learning_rate': 2.3297644539614562e-05, 'epoch': 26.53}
{'loss': 0.0504, 'grad_norm': 0.11186689883470535, 'learning_rate': 2.321199143468951e-05, 'epoch': 26.54}
{'loss': 0.0525, 'grad_norm': 0.11990362405776978, 'learning_rate': 2.3126338329764454e-05, 'epoch': 26.56}
{'loss': 0.0466, 'grad_norm': 0.10877639800310135, 'learning_rate': 2.30406852248394e-05, 'epoch': 26.57}
{'loss': 0.0467, 'grad_norm': 0.10343176126480103, 'learning_rate': 2.295503211991435e-05, 'epoch': 26.58}
{'loss': 0.0445, 'grad_norm': 0.10066376626491547, 'learning_rate': 2.2869379014989296e-05, 'epoch': 26.6}
{'loss': 0.0413, 'grad_norm': 0.08888041973114014, 'learning_rate': 2.2783725910064242e-05, 'epoch': 26.61}
{'loss': 0.0483, 'grad_norm': 0.11180467158555984, 'learning_rate': 2.2698072805139188e-05, 'epoch': 26.62}
{'loss': 0.0383, 'grad_norm': 0.09363728016614914, 'learning_rate': 2.2612419700214134e-05, 'epoch': 26.63}
{'loss': 0.0537, 'grad_norm': 0.11514097452163696, 'learning_rate': 2.252676659528908e-05, 'epoch': 26.65}
{'loss': 0.0526, 'grad_norm': 0.11596626788377762, 'learning_rate': 2.2441113490364026e-05, 'epoch': 26.66}
{'loss': 0.0504, 'grad_norm': 0.10857106000185013, 'learning_rate': 2.2355460385438972e-05, 'epoch': 26.67}
{'loss': 0.0425, 'grad_norm': 0.08466479927301407, 'learning_rate': 2.2269807280513918e-05, 'epoch': 26.69}
{'loss': 0.0484, 'grad_norm': 0.10177323967218399, 'learning_rate': 2.2184154175588867e-05, 'epoch': 26.7}
{'loss': 0.0425, 'grad_norm': 0.09323358535766602, 'learning_rate': 2.2098501070663813e-05, 'epoch': 26.71}
{'loss': 0.0447, 'grad_norm': 0.1011834368109703, 'learning_rate': 2.201284796573876e-05, 'epoch': 26.72}
{'loss': 0.0485, 'grad_norm': 0.09785858541727066, 'learning_rate': 2.1927194860813705e-05, 'epoch': 26.74}
{'loss': 0.0484, 'grad_norm': 0.10006579011678696, 'learning_rate': 2.1841541755888654e-05, 'epoch': 26.75}
{'loss': 0.0511, 'grad_norm': 0.1184140294790268, 'learning_rate': 2.17558886509636e-05, 'epoch': 26.76}
{'loss': 0.0471, 'grad_norm': 0.10224590450525284, 'learning_rate': 2.1670235546038546e-05, 'epoch': 26.78}
{'loss': 0.0444, 'grad_norm': 0.09995357692241669, 'learning_rate': 2.158458244111349e-05, 'epoch': 26.79}
{'loss': 0.0504, 'grad_norm': 0.09759418666362762, 'learning_rate': 2.149892933618844e-05, 'epoch': 26.8}
{'loss': 0.051, 'grad_norm': 0.11594154685735703, 'learning_rate': 2.1413276231263384e-05, 'epoch': 26.82}
{'loss': 0.044, 'grad_norm': 0.09678048640489578, 'learning_rate': 2.132762312633833e-05, 'epoch': 26.83}
{'loss': 0.0577, 'grad_norm': 0.13094206154346466, 'learning_rate': 2.1241970021413276e-05, 'epoch': 26.84}
{'loss': 0.0484, 'grad_norm': 0.09571823477745056, 'learning_rate': 2.1156316916488222e-05, 'epoch': 26.85}
{'loss': 0.0482, 'grad_norm': 0.10784436762332916, 'learning_rate': 2.1070663811563172e-05, 'epoch': 26.87}
{'loss': 0.0477, 'grad_norm': 0.0903540626168251, 'learning_rate': 2.0985010706638118e-05, 'epoch': 26.88}
{'loss': 0.0435, 'grad_norm': 0.10063333809375763, 'learning_rate': 2.0899357601713064e-05, 'epoch': 26.89}
{'loss': 0.0461, 'grad_norm': 0.09691932797431946, 'learning_rate': 2.081370449678801e-05, 'epoch': 26.91}
{'loss': 0.0476, 'grad_norm': 0.11150127649307251, 'learning_rate': 2.0728051391862956e-05, 'epoch': 26.92}
{'loss': 0.0476, 'grad_norm': 0.10970150679349899, 'learning_rate': 2.06423982869379e-05, 'epoch': 26.93}
{'loss': 0.0438, 'grad_norm': 0.09463871270418167, 'learning_rate': 2.0556745182012848e-05, 'epoch': 26.94}
{'loss': 0.0458, 'grad_norm': 0.10784189403057098, 'learning_rate': 2.0471092077087794e-05, 'epoch': 26.96}
{'loss': 0.0469, 'grad_norm': 0.10353498160839081, 'learning_rate': 2.0385438972162743e-05, 'epoch': 26.97}
{'loss': 0.0531, 'grad_norm': 0.114362932741642, 'learning_rate': 2.029978586723769e-05, 'epoch': 26.98}
{'loss': 0.0442, 'grad_norm': 0.07941218465566635, 'learning_rate': 2.0214132762312635e-05, 'epoch': 27.0}
{'loss': 0.0386, 'grad_norm': 0.2207040637731552, 'learning_rate': 2.012847965738758e-05, 'epoch': 27.0}
{'loss': 0.0503, 'grad_norm': 0.11021969467401505, 'learning_rate': 2.0042826552462527e-05, 'epoch': 27.01}
{'loss': 0.0467, 'grad_norm': 0.10420031100511551, 'learning_rate': 1.9957173447537476e-05, 'epoch': 27.03}
{'loss': 0.0429, 'grad_norm': 0.08774630725383759, 'learning_rate': 1.9871520342612422e-05, 'epoch': 27.04}
{'loss': 0.0415, 'grad_norm': 0.09034965932369232, 'learning_rate': 1.9785867237687368e-05, 'epoch': 27.05}
{'loss': 0.0488, 'grad_norm': 0.11074422299861908, 'learning_rate': 1.970021413276231e-05, 'epoch': 27.06}
{'loss': 0.0436, 'grad_norm': 0.09452031552791595, 'learning_rate': 1.961456102783726e-05, 'epoch': 27.08}
{'loss': 0.0408, 'grad_norm': 0.09029833227396011, 'learning_rate': 1.9528907922912206e-05, 'epoch': 27.09}
{'loss': 0.0481, 'grad_norm': 0.09755765646696091, 'learning_rate': 1.9443254817987152e-05, 'epoch': 27.1}
{'loss': 0.0427, 'grad_norm': 0.08099919557571411, 'learning_rate': 1.9357601713062098e-05, 'epoch': 27.12}
{'loss': 0.0459, 'grad_norm': 0.09968213737010956, 'learning_rate': 1.9271948608137048e-05, 'epoch': 27.13}
{'loss': 0.0448, 'grad_norm': 0.0961635485291481, 'learning_rate': 1.9186295503211994e-05, 'epoch': 27.14}
{'loss': 0.0418, 'grad_norm': 0.09889062494039536, 'learning_rate': 1.910064239828694e-05, 'epoch': 27.16}
{'loss': 0.0507, 'grad_norm': 0.11137362569570541, 'learning_rate': 1.9014989293361886e-05, 'epoch': 27.17}
{'loss': 0.0423, 'grad_norm': 0.09229336678981781, 'learning_rate': 1.892933618843683e-05, 'epoch': 27.18}
{'loss': 0.0441, 'grad_norm': 0.09492365270853043, 'learning_rate': 1.8843683083511778e-05, 'epoch': 27.19}
{'loss': 0.0409, 'grad_norm': 0.08857525885105133, 'learning_rate': 1.8758029978586724e-05, 'epoch': 27.21}
{'loss': 0.0445, 'grad_norm': 0.09641461819410324, 'learning_rate': 1.867237687366167e-05, 'epoch': 27.22}
{'loss': 0.0509, 'grad_norm': 0.11293177306652069, 'learning_rate': 1.8586723768736616e-05, 'epoch': 27.23}
{'loss': 0.0476, 'grad_norm': 0.0971762090921402, 'learning_rate': 1.8501070663811565e-05, 'epoch': 27.25}
{'loss': 0.047, 'grad_norm': 0.09954524785280228, 'learning_rate': 1.841541755888651e-05, 'epoch': 27.26}
{'loss': 0.0461, 'grad_norm': 0.10255508869886398, 'learning_rate': 1.8329764453961457e-05, 'epoch': 27.27}
{'loss': 0.0412, 'grad_norm': 0.10063803195953369, 'learning_rate': 1.8244111349036403e-05, 'epoch': 27.28}
{'loss': 0.0446, 'grad_norm': 0.09937994927167892, 'learning_rate': 1.8158458244111352e-05, 'epoch': 27.3}
{'loss': 0.0449, 'grad_norm': 0.10874322801828384, 'learning_rate': 1.8072805139186298e-05, 'epoch': 27.31}
{'loss': 0.0417, 'grad_norm': 0.1004830151796341, 'learning_rate': 1.7987152034261244e-05, 'epoch': 27.32}
{'loss': 0.0441, 'grad_norm': 0.0822577029466629, 'learning_rate': 1.7901498929336187e-05, 'epoch': 27.34}
{'loss': 0.0449, 'grad_norm': 0.09538949280977249, 'learning_rate': 1.7815845824411136e-05, 'epoch': 27.35}
{'loss': 0.0388, 'grad_norm': 0.08100122958421707, 'learning_rate': 1.7730192719486082e-05, 'epoch': 27.36}
{'loss': 0.0466, 'grad_norm': 0.10827954858541489, 'learning_rate': 1.7644539614561028e-05, 'epoch': 27.38}
{'loss': 0.0498, 'grad_norm': 0.1163187175989151, 'learning_rate': 1.7558886509635974e-05, 'epoch': 27.39}
{'loss': 0.0494, 'grad_norm': 0.10590095818042755, 'learning_rate': 1.747323340471092e-05, 'epoch': 27.4}
{'loss': 0.0451, 'grad_norm': 0.10237711668014526, 'learning_rate': 1.738758029978587e-05, 'epoch': 27.41}
{'loss': 0.0406, 'grad_norm': 0.08506447821855545, 'learning_rate': 1.7301927194860816e-05, 'epoch': 27.43}
{'loss': 0.0477, 'grad_norm': 0.10318754613399506, 'learning_rate': 1.721627408993576e-05, 'epoch': 27.44}
{'loss': 0.0463, 'grad_norm': 0.09694597125053406, 'learning_rate': 1.7130620985010707e-05, 'epoch': 27.45}
{'loss': 0.0528, 'grad_norm': 0.12215834110975266, 'learning_rate': 1.7044967880085653e-05, 'epoch': 27.47}
{'loss': 0.0479, 'grad_norm': 0.11273939162492752, 'learning_rate': 1.69593147751606e-05, 'epoch': 27.48}
{'loss': 0.0406, 'grad_norm': 0.09477555751800537, 'learning_rate': 1.6873661670235545e-05, 'epoch': 27.49}
{'loss': 0.0479, 'grad_norm': 0.09963168203830719, 'learning_rate': 1.678800856531049e-05, 'epoch': 27.5}
{'loss': 0.0423, 'grad_norm': 0.09227669984102249, 'learning_rate': 1.670235546038544e-05, 'epoch': 27.52}
{'loss': 0.0473, 'grad_norm': 0.10704097896814346, 'learning_rate': 1.6616702355460387e-05, 'epoch': 27.53}
{'loss': 0.0429, 'grad_norm': 0.08201275020837784, 'learning_rate': 1.6531049250535333e-05, 'epoch': 27.54}
{'loss': 0.0473, 'grad_norm': 0.11220651865005493, 'learning_rate': 1.644539614561028e-05, 'epoch': 27.56}
{'loss': 0.0481, 'grad_norm': 0.10857143998146057, 'learning_rate': 1.6359743040685228e-05, 'epoch': 27.57}
{'loss': 0.0489, 'grad_norm': 0.11997436732053757, 'learning_rate': 1.6274089935760174e-05, 'epoch': 27.58}
{'loss': 0.0412, 'grad_norm': 0.09508934617042542, 'learning_rate': 1.618843683083512e-05, 'epoch': 27.6}
{'loss': 0.0455, 'grad_norm': 0.09766824543476105, 'learning_rate': 1.6102783725910066e-05, 'epoch': 27.61}
{'loss': 0.053, 'grad_norm': 0.12964147329330444, 'learning_rate': 1.601713062098501e-05, 'epoch': 27.62}
{'loss': 0.0444, 'grad_norm': 0.10129089653491974, 'learning_rate': 1.5931477516059958e-05, 'epoch': 27.63}
{'loss': 0.0501, 'grad_norm': 0.10741202533245087, 'learning_rate': 1.5845824411134904e-05, 'epoch': 27.65}
{'loss': 0.0421, 'grad_norm': 0.09989093989133835, 'learning_rate': 1.576017130620985e-05, 'epoch': 27.66}
{'loss': 0.0412, 'grad_norm': 0.09530745446681976, 'learning_rate': 1.5674518201284796e-05, 'epoch': 27.67}
{'loss': 0.0423, 'grad_norm': 0.0889430120587349, 'learning_rate': 1.5588865096359745e-05, 'epoch': 27.69}
{'loss': 0.0483, 'grad_norm': 0.106906458735466, 'learning_rate': 1.550321199143469e-05, 'epoch': 27.7}
{'loss': 0.0515, 'grad_norm': 0.11324820667505264, 'learning_rate': 1.5417558886509637e-05, 'epoch': 27.71}
{'loss': 0.0425, 'grad_norm': 0.09122814238071442, 'learning_rate': 1.5331905781584583e-05, 'epoch': 27.72}
{'loss': 0.0515, 'grad_norm': 0.11087518185377121, 'learning_rate': 1.5246252676659531e-05, 'epoch': 27.74}
{'loss': 0.0439, 'grad_norm': 0.0945371612906456, 'learning_rate': 1.5160599571734477e-05, 'epoch': 27.75}
{'loss': 0.0469, 'grad_norm': 0.10128801316022873, 'learning_rate': 1.5074946466809423e-05, 'epoch': 27.76}
{'loss': 0.0472, 'grad_norm': 0.09668459743261337, 'learning_rate': 1.4989293361884369e-05, 'epoch': 27.78}
{'loss': 0.0448, 'grad_norm': 0.11114569753408432, 'learning_rate': 1.4903640256959315e-05, 'epoch': 27.79}
{'loss': 0.0449, 'grad_norm': 0.11353157460689545, 'learning_rate': 1.4817987152034263e-05, 'epoch': 27.8}
{'loss': 0.0435, 'grad_norm': 0.09227275103330612, 'learning_rate': 1.4732334047109209e-05, 'epoch': 27.82}
{'loss': 0.0425, 'grad_norm': 0.09246701747179031, 'learning_rate': 1.4646680942184155e-05, 'epoch': 27.83}
{'loss': 0.0523, 'grad_norm': 0.12813173234462738, 'learning_rate': 1.45610278372591e-05, 'epoch': 27.84}
{'loss': 0.0426, 'grad_norm': 0.08713915199041367, 'learning_rate': 1.4475374732334048e-05, 'epoch': 27.85}
